Injury Severity,Latitude,Longitude
No Injury,39.08176917,-77.14596033
No Injury,39.05787333,-76.96829833
No Injury,39.00177117,-77.05545783
No Injury,39.15233667,-77.172025
No Injury,39.10167167,-77.077165
No Injury,39.1509926,-77.18118094
Minor Injury,39.1193635,-77.23415083
No Injury,39.17256547,-77.20147396
No Injury,39.14394335,-77.19686322
No Injury,39.06826667,-77.06096333
No Injury,39.07644333,-77.00173167
Minor Injury,39.15773167,-77.20408
No Injury,39.1522232,-77.21151964
No Injury,38.99584378,-77.00608723
No Injury,39.03755333,-76.99908267
No Injury,39.15233667,-77.172025
No Injury,39.05787333,-76.96829833
No Injury,39.03999,-77.05514
No Injury,39.14918667,-77.01435
No Injury,39.060065,-77.05122333
No Injury,39.060065,-77.05122333
No Injury,39.07198667,-76.98864333
No Injury,39.0642725,-77.06875467
No Injury,39.10362526,-77.22591888
No Injury,38.98916667,-77.01190833
No Injury,38.97121083,-77.1425872
No Injury,39.17837045,-77.27265399
No Injury,39.14394335,-77.19686322
No Injury,39.05540333,-77.14770333
Serious Injury,38.97717797,-77.09077416
No Injury,38.99469015,-77.0363022
No Injury,39.07415833,-76.95536333
No Injury,39.10917083,-77.07690117
Minor Injury,39.19861833,-77.24499833
No Injury,39.07626604,-77.14524149
No Injury,39.05671316,-76.9466812
No Injury,39.162757,-77.28280628
No Injury,39.154765,-77.25778167
No Injury,39.17798463,-77.27171935
No Injury,39.01648323,-77.01120693
No Injury,39.03658783,-76.98933917
No Injury,39.03238233,-77.125967
No Injury,39.13830022,-77.21140712
No Injury,39.05540333,-77.14770333
No Injury,39.179275,-77.2382
No Injury,39.14449462,-77.20238225
No Injury,39.20591314,-77.23539715
No Injury,39.10163,-77.20572
No Injury,39.21909667,-77.23855333
No Injury,39.16670087,-77.25934287
No Injury,39.154765,-77.25778167
No Injury,38.99254993,-77.05554312
No Injury,39.08176917,-77.14596033
Minor Injury,38.966225,-77.10733
No Injury,39.19446483,-77.12523117
No Injury,39.11714333,-77.168885
No Injury,39.173555,-77.26159667
No Injury,39.19402167,-77.26957833
No Injury,38.99502,-77.04505
No Injury,39.05632167,-77.11914333
No Injury,39.02867889,-76.9831973
No Injury,39.017067,-76.97731267
No Injury,39.05322354,-77.13179281
No Injury,39.14449462,-77.20238225
No Injury,39.05945356,-77.0467755
No Injury,39.05815408,-77.04974802
No Injury,39.03238233,-77.125967
No Injury,39.19899167,-77.26106
Serious Injury,39.12838833,-77.23791333
No Injury,39.01991117,-77.086136
Minor Injury,39.07715228,-77.12366519
No Injury,39.15638833,-77.21535667
No Injury,39.03658783,-76.98933917
No Injury,39.07584233,-76.94132867
No Injury,39.07198667,-76.98864333
No Injury,39.04890683,-77.1140245
Minor Injury,39.07644333,-77.00173167
No Injury,39.05671316,-76.9466812
No Injury,39.0642725,-77.06875467
No Injury,39.17256547,-77.20147396
No Injury,38.96057533,-77.096695
No Injury,39.129,-77.167165
No Injury,39.179275,-77.2382
No Injury,39.06137667,-77.12393
No Injury,39.05632167,-77.11914333
Minor Injury,39.07415833,-76.95536333
No Injury,39.01991117,-77.086136
Minor Injury,39.12589,-77.02770833
No Injury,39.07584233,-76.94132867
No Injury,39.11791033,-77.20299365
No Injury,38.99157083,-77.026982
No Injury,39.12896292,-77.20577262
No Injury,38.99157083,-77.026982
Minor Injury,39.19861833,-77.24499833
No Injury,39.230935,-77.254795
No Injury,39.017067,-76.97731267
No Injury,39.04512754,-77.05637793
No Injury,39.05322354,-77.13179281
No Injury,38.98224667,-77.09599333
No Injury,38.98941,-76.9883
No Injury,39.05815408,-77.04974802
No Injury,39.15198705,-77.1724082
No Injury,39.10438398,-77.18717464
No Injury,39.32411167,-77.20317
No Injury,39.07322587,-77.00276947
Minor Injury,39.12838833,-77.23791333
No Injury,39.04140133,-76.983571
No Injury,39.07715228,-77.12366519
No Injury,39.1534742,-77.19655503
Minor Injury,39.20591314,-77.23539715
No Injury,38.99502,-77.04505
No Injury,39.07626604,-77.14524149
No Injury,38.98941,-76.9883
No Injury,39.00967333,-77.11441667
No Injury,39.09498695,-77.20220629
No Injury,39.09364,-77.07973667
No Injury,39.07415833,-76.95536333
Minor Injury,39.2064865,-77.18541783
No Injury,39.05572853,-76.97081189
No Injury,39.14321244,-77.19309678
No Injury,39.19446483,-77.12523117
No Injury,39.017067,-76.97731267
No Injury,39.00771029,-77.02007953
No Injury,39.07595,-76.95779
No Injury,38.99121167,-77.027435
No Injury,39.154765,-77.25778167
No Injury,39.09498695,-77.20220629
No Injury,39.06885167,-77.01485833
No Injury,39.08212167,-77.15105667
No Injury,39.07595,-76.95779
No Injury,39.00174333,-77.10980833
Minor Injury,38.98654833,-77.07197
No Injury,39.12916067,-77.1274805
No Injury,38.97121083,-77.1425872
No Injury,39.15416567,-77.131929
No Injury,39.09192,-77.079665
Minor Injury,39.0549055,-76.99511
No Injury,38.9983479,-77.0305945
Minor Injury,39.15198705,-77.1724082
No Injury,39.08020417,-77.08108855
No Injury,39.03999,-77.05514
No Injury,39.10438398,-77.18717464
No Injury,39.10163,-77.20572
No Injury,39.07322587,-77.00276947
No Injury,39.12622667,-77.21130833
No Injury,39.06365833,-77.07338667
No Injury,39.11791033,-77.20299365
No Injury,39.19402167,-77.26957833
No Injury,39.17798463,-77.27171935
No Injury,39.1193635,-77.23415083
No Injury,39.15638833,-77.21535667
No Injury,39.10167167,-77.077165
Minor Injury,39.09192,-77.079665
No Injury,39.11714333,-77.168885
Minor Injury,39.178315,-77.238665
No Injury,38.98803333,-77.077305
No Injury,39.09861467,-77.136193
No Injury,38.98963333,-76.99343
Minor Injury,39.06447383,-76.96933683
No Injury,39.01622711,-77.11918068
No Injury,39.103475,-77.19046833
No Injury,39.07188042,-77.13284404
No Injury,39.04000633,-77.12194083
No Injury,38.99964467,-76.99038
No Injury,38.99103667,-77.02788833
No Injury,38.99484859,-77.03022258
Minor Injury,39.15608783,-77.225679
No Injury,39.15576398,-77.2273256
No Injury,39.00309067,-77.09721433
No Injury,39.06498266,-77.12672251
Minor Injury,39.15136674,-77.20725544
No Injury,39.093389,-77.07898383
No Injury,39.118377,-76.9660965
No Injury,38.98803333,-77.077305
No Injury,38.993666,-77.01417867
No Injury,39.07600401,-76.95774417
No Injury,38.99964467,-76.99038
No Injury,39.23271167,-77.283925
No Injury,38.98853,-77.01337667
No Injury,39.05119556,-77.0741301
No Injury,38.99964517,-77.185313
Minor Injury,38.99581167,-77.02886167
Minor Injury,39.07600401,-76.95774417
No Injury,39.04000633,-77.12194083
Minor Injury,39.04569415,-77.07043271
No Injury,39.14869145,-77.20673523
No Injury,39.00173717,-77.07402617
No Injury,39.07215333,-77.077155
Serious Injury,39.00202826,-77.1807573
No Injury,39.14911853,-77.01700222
No Injury,39.07600401,-76.95774417
No Injury,39.05832818,-77.07122083
No Injury,39.01599013,-77.0340994
No Injury,39.18403167,-77.25517167
Minor Injury,39.0503895,-77.07287767
No Injury,38.9627011,-77.12130262
No Injury,38.991321,-77.023956
No Injury,39.08862649,-77.15367409
No Injury,39.10979167,-77.30237283
Minor Injury,39.15238496,-77.19241794
No Injury,39.00309067,-77.09721433
No Injury,39.00935298,-77.01778007
No Injury,38.99767667,-77.026805
No Injury,38.99967167,-77.10127167
No Injury,39.09288333,-77.19604833
No Injury,39.093389,-77.07898383
No Injury,38.9981495,-77.003466
No Injury,39.06289167,-77.04951833
No Injury,39.10356583,-77.13492217
No Injury,38.97662079,-77.0771026
Minor Injury,39.03575937,-77.04969867
No Injury,39.13188783,-77.03015583
No Injury,39.14869145,-77.20673523
No Injury,39.160937,-77.21636317
No Injury,39.07600401,-76.95774417
No Injury,39.08862649,-77.15367409
No Injury,39.08458219,-77.13621927
Minor Injury,39.14056667,-77.20858333
No Injury,39.33103,-77.18997
No Injury,39.00935298,-77.01778007
No Injury,39.0626562,-76.96258449
No Injury,39.10406,-77.07645333
No Injury,39.02277167,-77.15070833
No Injury,39.118377,-76.9660965
No Injury,39.14869145,-77.20673523
No Injury,39.10873712,-77.21201647
No Injury,39.00202826,-77.1807573
No Injury,39.01599013,-77.0340994
No Injury,39.11186383,-77.05888
Minor Injury,39.05823833,-76.99752833
Minor Injury,38.97776443,-77.00730825
No Injury,39.0644735,-77.02918233
No Injury,38.99715167,-77.027475
No Injury,38.99894,-77.05209333
No Injury,38.99280401,-77.16184761
No Injury,39.15238496,-77.19241794
No Injury,39.05119556,-77.0741301
No Injury,39.07600401,-76.95774417
No Injury,38.9981495,-77.003466
No Injury,38.99103667,-77.02788833
No Injury,39.043185,-77.172337
No Injury,39.10406,-77.07645333
No Injury,39.1982675,-77.24475778
No Injury,39.12566633,-77.027577
No Injury,39.08325333,-77.07741
No Injury,38.99280401,-77.16184761
No Injury,39.05465983,-77.07372275
No Injury,39.06447383,-76.96933683
No Injury,39.17279167,-77.05906833
No Injury,38.99484859,-77.03022258
No Injury,39.14869145,-77.20673523
No Injury,38.993666,-77.01417867
No Injury,39.07711387,-77.12972068
No Injury,39.05823833,-76.99752833
No Injury,39.02277167,-77.15070833
No Injury,39.10979167,-77.30237283
No Injury,38.99767667,-77.026805
Minor Injury,39.09309234,-77.19662154
No Injury,39.10003433,-77.18184683
No Injury,38.98963333,-76.99343
No Injury,39.01603,-77.10464667
No Injury,39.05915917,-77.0688717
No Injury,39.08458219,-77.13621927
No Injury,39.01622711,-77.11918068
No Injury,39.00309067,-77.09721433
No Injury,39.33546407,-77.18659675
No Injury,39.0626562,-76.96258449
No Injury,39.18403167,-77.25517167
No Injury,39.22319167,-77.26031933
Minor Injury,39.01622711,-77.11918068
No Injury,39.19318033,-77.248239
No Injury,39.15576398,-77.2273256
No Injury,39.05915917,-77.0688717
Minor Injury,39.1451,-77.04784333
No Injury,39.18403167,-77.25517167
No Injury,39.085225,-77.07862967
No Injury,39.0535024,-77.1068255
No Injury,39.10873712,-77.21201647
No Injury,39.15136674,-77.20725544
No Injury,39.06750833,-76.95944167
No Injury,39.09309234,-77.19662154
No Injury,39.18403167,-77.25517167
Minor Injury,39.160937,-77.21636317
No Injury,39.0291775,-77.07400567
No Injury,39.093389,-77.07898383
No Injury,39.07792333,-77.12355583
No Injury,39.23271167,-77.283925
No Injury,39.33103,-77.18997
Minor Injury,39.02730683,-77.07683733
Minor Injury,39.03559428,-77.02489969
No Injury,38.985865,-77.086581
No Injury,38.98853,-77.01337667
No Injury,39.08038704,-77.14910875
No Injury,39.07792333,-77.12355583
Minor Injury,39.178315,-77.238665
No Injury,38.99983,-76.99455167
No Injury,39.05465983,-77.07372275
No Injury,39.17279167,-77.05906833
No Injury,39.06617667,-77.04735
No Injury,39.176895,-77.269879
No Injury,39.01860741,-77.01442468
No Injury,39.18241333,-77.18825
No Injury,39.07188042,-77.13284404
Minor Injury,39.176895,-77.269879
No Injury,38.99967167,-77.10127167
Minor Injury,39.19318033,-77.248239
No Injury,39.1982675,-77.24475778
Minor Injury,39.06289167,-77.04951833
No Injury,39.09121033,-77.06249217
No Injury,39.10979167,-77.30237283
No Injury,38.99964517,-77.185313
Minor Injury,39.11921667,-77.11912667
Minor Injury,39.06750833,-76.95944167
No Injury,39.03193728,-77.13140487
Minor Injury,39.04569415,-77.07043271
No Injury,39.12566633,-77.027577
No Injury,39.17279167,-77.05906833
No Injury,38.99967167,-77.10127167
No Injury,39.04844671,-77.06927326
No Injury,39.05767833,-77.160955
No Injury,38.99894,-77.05209333
No Injury,39.0651,-76.96459167
Minor Injury,39.168075,-77.39184667
No Injury,39.09347626,-77.07927488
Minor Injury,39.103475,-77.19046833
No Injury,39.1604,-77.20183667
No Injury,39.06498266,-77.12672251
No Injury,39.00004833,-77.02864183
No Injury,39.13556983,-76.99695167
No Injury,39.10007733,-77.0165985
Minor Injury,39.00256455,-76.99565913
No Injury,39.08133617,-76.94596433
No Injury,39.08038704,-77.14910875
No Injury,38.97662079,-77.0771026
No Injury,39.03193728,-77.13140487
Minor Injury,39.085225,-77.07862967
No Injury,39.05767833,-77.160955
Minor Injury,39.02730683,-77.07683733
No Injury,39.0535024,-77.1068255
No Injury,39.05832818,-77.07122083
No Injury,39.0291775,-77.07400567
Minor Injury,39.08795917,-77.0343965
No Injury,39.10003433,-77.18184683
No Injury,39.11186383,-77.05888
Minor Injury,39.1451,-77.04784333
No Injury,39.17516167,-77.24747833
No Injury,39.08325333,-77.07741
No Injury,39.07945333,-77.067175
No Injury,39.20370048,-77.04157226
No Injury,39.09288333,-77.19604833
No Injury,39.10356583,-77.13492217
No Injury,39.15608783,-77.225679
No Injury,39.17516167,-77.24747833
No Injury,38.9627011,-77.12130262
Minor Injury,39.09861467,-77.136193
No Injury,39.01860741,-77.01442468
No Injury,39.1604,-77.20183667
No Injury,39.0503895,-77.07287767
No Injury,39.08133617,-76.94596433
No Injury,38.99983,-76.99455167
No Injury,38.98354667,-77.09405167
Minor Injury,39.18241333,-77.18825
No Injury,39.0837375,-77.15342333
No Injury,39.01522658,-76.97690183
No Injury,39.16651367,-77.17131967
No Injury,39.01227259,-77.00263708
No Injury,39.01522658,-76.97690183
No Injury,38.99313,-77.02798333
No Injury,39.27394667,-77.21491833
No Injury,39.18252783,-77.18170667
No Injury,38.99109451,-76.99010438
No Injury,39.06122333,-77.05288667
Minor Injury,39.00848,-77.04016167
No Injury,39.1065396,-77.15319892
No Injury,39.03553595,-77.09111918
No Injury,39.04475833,-77.11210167
No Injury,38.97856121,-77.00566701
No Injury,39.16002753,-77.21997603
Minor Injury,39.06698667,-77.15762617
No Injury,39.05803167,-77.04904
No Injury,39.07879486,-77.15601699
No Injury,39.053461,-77.10699
No Injury,39.02158417,-77.01183833
No Injury,38.98804917,-76.98820267
No Injury,39.05004636,-76.99297767
Minor Injury,39.15305905,-77.21243245
No Injury,39.117735,-77.25127
No Injury,38.99647158,-77.03639283
No Injury,39.00848,-77.04016167
No Injury,38.99762435,-77.0269814
No Injury,39.07499692,-77.11567656
No Injury,39.05884023,-77.12130716
No Injury,38.99605052,-77.02805454
No Injury,39.09602648,-77.10991321
No Injury,39.05603545,-77.14931743
No Injury,39.12300333,-77.22626167
No Injury,39.06965167,-77.13047
Minor Injury,39.1539727,-77.27048105
Minor Injury,39.100165,-77.041815
Minor Injury,39.01567833,-77.04298167
No Injury,39.07370591,-77.13656561
No Injury,38.99133267,-77.09678509
No Injury,39.1065396,-77.15319892
No Injury,38.99313,-77.02798333
Minor Injury,38.988165,-77.09503
No Injury,38.98520102,-77.08999914
No Injury,39.072905,-77.04515833
No Injury,39.11155667,-76.92846833
No Injury,39.13685719,-77.25238302
Serious Injury,39.12840649,-77.23717554
No Injury,39.07614109,-77.00204396
Minor Injury,39.10057833,-77.21369167
Minor Injury,39.072971,-76.95572717
No Injury,39.08805656,-77.15357798
No Injury,39.1539727,-77.27048105
No Injury,39.15929333,-77.16024333
No Injury,39.23129167,-77.142255
No Injury,38.98192583,-76.98889233
No Injury,39.06084333,-77.11165333
No Injury,39.01567833,-77.04298167
No Injury,39.08678733,-77.23984133
No Injury,39.07299977,-77.08571152
No Injury,39.23871333,-77.182265
No Injury,38.99424667,-77.05259
No Injury,39.039835,-77.122215
No Injury,39.06122333,-77.05288667
No Injury,39.06689517,-77.16162067
No Injury,38.99657383,-77.02879333
Minor Injury,39.16713694,-77.22939574
No Injury,39.16651367,-77.17131967
No Injury,39.09128763,-77.04502732
No Injury,38.99794039,-77.09681673
No Injury,38.98559283,-77.01434883
No Injury,39.16002753,-77.21997603
Minor Injury,39.154365,-77.20922833
No Injury,39.0476175,-77.05199867
No Injury,38.99260717,-76.99158667
No Injury,39.11155667,-76.92846833
No Injury,39.0476175,-77.05199867
No Injury,39.13685719,-77.25238302
Minor Injury,39.15305905,-77.21243245
No Injury,39.09853733,-77.16575321
Minor Injury,39.27414667,-77.21520667
No Injury,39.05603545,-77.14931743
No Injury,39.14826,-77.237915
No Injury,39.1475775,-77.23262458
No Injury,39.117735,-77.25127
No Injury,39.057107,-77.07340883
No Injury,39.18252783,-77.18170667
No Injury,39.072905,-77.04515833
No Injury,39.01563,-77.001705
No Injury,38.97314042,-77.12182577
No Injury,39.12902332,-77.23072985
Minor Injury,39.23871333,-77.182265
No Injury,39.13369217,-77.24474033
No Injury,39.15929333,-77.16024333
No Injury,39.13369217,-77.24474033
No Injury,39.030161,-77.12665667
No Injury,39.16734112,-77.19673893
No Injury,39.154365,-77.20922833
No Injury,39.27394667,-77.21491833
Minor Injury,38.997185,-77.09655967
No Injury,39.17126283,-77.19848417
No Injury,39.03066143,-77.10494244
No Injury,39.14744547,-77.23295483
Minor Injury,39.03003367,-77.11283917
No Injury,39.07499692,-77.11567656
No Injury,39.10076817,-77.14078733
No Injury,39.03855667,-77.05145167
No Injury,39.05803167,-77.04904
No Injury,39.03666267,-77.02989783
No Injury,39.07614109,-77.00204396
No Injury,39.15007983,-77.148557
No Injury,39.05602283,-76.95438267
Minor Injury,38.98517833,-77.086925
No Injury,39.10842631,-76.93657893
No Injury,39.07402333,-77.113068
No Injury,39.06029753,-77.05097211
No Injury,39.02129584,-77.13115995
No Injury,39.20525933,-77.24600817
No Injury,39.05288583,-77.16917033
No Injury,39.00878617,-77.01859967
No Injury,39.1475775,-77.23262458
Minor Injury,39.05329057,-77.11092034
No Injury,38.99109451,-76.99010438
No Injury,38.98520102,-77.08999914
No Injury,39.0632875,-77.127915
No Injury,39.06084333,-77.11165333
No Injury,38.97863133,-76.99115567
No Injury,39.03885,-77.05093
No Injury,39.08361236,-76.95165083
No Injury,39.08805656,-77.15357798
No Injury,39.128315,-77.38352833
No Injury,39.053461,-77.10699
No Injury,39.03648667,-77.08708167
No Injury,39.14194667,-77.19340167
Minor Injury,39.05004636,-76.99297767
No Injury,38.98559283,-77.01434883
No Injury,39.0476175,-77.05199867
No Injury,39.13717222,-77.2054641
No Injury,39.02080667,-77.0133
No Injury,39.1907765,-77.24761683
No Injury,39.11014333,-77.121375
No Injury,39.02080667,-77.0133
Minor Injury,39.03066143,-77.10494244
Minor Injury,38.98892487,-77.09526238
No Injury,38.99605052,-77.02805454
No Injury,39.01947,-76.97649167
No Injury,39.13717222,-77.2054641
Minor Injury,39.030161,-77.12665667
No Injury,39.1907765,-77.24761683
Serious Injury,39.0654481,-76.97709512
No Injury,39.18786333,-77.187085
No Injury,39.08678733,-77.23984133
Minor Injury,39.16002753,-77.21997603
No Injury,38.997185,-77.09655967
No Injury,39.04475833,-77.11210167
Minor Injury,39.02158417,-77.01183833
No Injury,39.057107,-77.07340883
No Injury,38.99133267,-77.09678509
No Injury,39.09128763,-77.04502732
No Injury,39.05340236,-77.08939097
No Injury,39.03603,-77.03604
No Injury,39.01227259,-77.00263708
No Injury,39.278385,-77.20390667
No Injury,39.12805376,-77.33568433
No Injury,39.03419,-76.98705833
No Injury,39.01563,-77.001705
Minor Injury,39.05884327,-77.12127145
No Injury,39.048014,-77.10037317
No Injury,39.16713694,-77.22939574
No Injury,38.99794039,-77.09681673
No Injury,39.057107,-77.07340883
No Injury,39.10842631,-76.93657893
No Injury,39.10093333,-77.22482167
No Injury,39.05884023,-77.12130716
No Injury,39.11779092,-77.23980295
No Injury,39.05602283,-76.95438267
No Injury,39.02158417,-77.01183833
No Injury,38.99424667,-77.05259
Minor Injury,39.07370591,-77.13656561
No Injury,39.15007983,-77.148557
No Injury,39.00878617,-77.01859967
No Injury,39.10093333,-77.22482167
No Injury,39.12263583,-77.17793333
Minor Injury,39.278385,-77.20390667
No Injury,39.10076817,-77.14078733
No Injury,39.16341083,-77.22685833
No Injury,39.072971,-76.95572717
No Injury,39.29022889,-77.20495423
No Injury,39.10448667,-76.98789333
Minor Injury,38.99260717,-76.99158667
No Injury,39.10138917,-77.14287492
No Injury,39.03066143,-77.10494244
No Injury,38.99080487,-77.09643951
No Injury,39.12263583,-77.17793333
No Injury,39.05329057,-77.11092034
No Injury,39.17765033,-77.271268
No Injury,39.03603,-77.03604
No Injury,39.14453667,-77.23854
No Injury,38.97314042,-77.12182577
No Injury,39.1907765,-77.24761683
Minor Injury,39.03003367,-77.11283917
No Injury,38.97863133,-76.99115567
No Injury,39.06689517,-77.16162067
No Injury,39.048014,-77.10037317
No Injury,39.13717222,-77.2054641
No Injury,38.988165,-77.09503
No Injury,39.05884327,-77.12127145
No Injury,39.01227259,-77.00263708
No Injury,39.09582183,-76.94576828
No Injury,39.07402333,-77.113068
No Injury,39.18786333,-77.187085
No Injury,39.12902332,-77.23072985
No Injury,39.039835,-77.122215
Minor Injury,39.10057833,-77.21369167
No Injury,39.04761916,-76.98533295
No Injury,39.145893,-77.15484167
No Injury,39.03419,-76.98705833
No Injury,39.15305963,-77.21244582
No Injury,39.0632875,-77.127915
Minor Injury,39.121215,-77.175565
No Injury,38.98192583,-76.98889233
No Injury,38.98559283,-77.01434883
No Injury,38.99762435,-77.0269814
No Injury,38.99647158,-77.03639283
Minor Injury,39.100165,-77.041815
No Injury,39.12300333,-77.22626167
No Injury,39.14744547,-77.23295483
No Injury,39.27414667,-77.21520667
No Injury,39.07879486,-77.15601699
No Injury,39.03419,-76.98705833
No Injury,38.98804917,-76.98820267
No Injury,39.05288583,-77.16917033
No Injury,39.15305963,-77.21244582
No Injury,39.04761916,-76.98533295
No Injury,39.20525933,-77.24600817
Minor Injury,39.08361236,-76.95165083
No Injury,39.22221777,-77.2856136
Minor Injury,38.99253283,-76.99153967
No Injury,39.16308733,-77.2830855
No Injury,39.27395667,-77.21512333
No Injury,39.02255867,-77.01167283
Minor Injury,39.07620282,-77.16232708
No Injury,39.15083487,-77.21435332
Minor Injury,39.190207,-77.26665867
No Injury,38.99580032,-77.02797383
Minor Injury,38.99255617,-77.03622683
No Injury,39.0763065,-77.0807513
Minor Injury,39.15086833,-77.17413167
No Injury,39.09438333,-77.11918667
No Injury,39.05383667,-77.13734333
No Injury,39.03362667,-77.00325817
No Injury,39.0933845,-77.07957667
No Injury,38.96670133,-77.109435
No Injury,39.19935291,-77.24520422
No Injury,39.12805942,-77.33572368
No Injury,39.103105,-77.41803167
No Injury,39.10563067,-77.14506683
No Injury,39.14581717,-77.219686
No Injury,39.02979333,-77.04764167
No Injury,38.99720333,-77.09649167
No Injury,39.05245981,-77.07633357
No Injury,39.049685,-77.071405
No Injury,39.05640167,-76.97080833
No Injury,39.00092298,-76.99571029
No Injury,39.06613684,-77.03297369
No Injury,38.99383717,-77.0522685
No Injury,39.045225,-77.065155
No Injury,39.14100305,-77.20804585
No Injury,39.27395667,-77.21512333
No Injury,39.00632,-77.07254
No Injury,39.04308861,-77.05198767
No Injury,39.16407718,-77.21136274
No Injury,39.05383667,-77.13734333
No Injury,39.20872167,-77.24735383
Minor Injury,39.13057583,-77.23986744
No Injury,39.19935291,-77.24520422
Serious Injury,39.141795,-77.21759667
No Injury,38.998415,-77.03294167
No Injury,39.02322009,-76.97423004
No Injury,39.179413,-77.24033683
No Injury,39.056425,-77.08273267
No Injury,39.158355,-77.26304
Minor Injury,39.045225,-77.065155
No Injury,39.08932926,-77.08078616
No Injury,39.12053015,-77.03385105
No Injury,39.02954606,-77.13213361
No Injury,39.15604075,-77.07134304
Minor Injury,39.141795,-77.21759667
No Injury,39.06341333,-77.05495
Minor Injury,39.119923,-77.159903
No Injury,39.1318645,-77.22530183
No Injury,39.06613684,-77.03297369
Minor Injury,39.18419833,-77.26350333
No Injury,39.05189667,-77.07507667
Minor Injury,39.14100305,-77.20804585
No Injury,39.057577,-77.07806367
No Injury,39.19250533,-77.27149317
No Injury,39.19250533,-77.27149317
No Injury,39.14003617,-77.20471867
No Injury,39.05189667,-77.07507667
No Injury,39.18577167,-77.26593333
Minor Injury,39.07620282,-77.16232708
No Injury,39.07345376,-77.11182417
No Injury,39.13057583,-77.23986744
No Injury,39.15809767,-77.20412067
No Injury,38.96181222,-77.08477532
No Injury,38.999605,-77.096885
No Injury,39.271099,-77.30824833
No Injury,39.19250533,-77.27149317
No Injury,38.9898515,-77.0165555
No Injury,39.179413,-77.24033683
No Injury,39.15809767,-77.20412067
Minor Injury,39.119923,-77.159903
No Injury,39.190207,-77.26665867
Minor Injury,39.11614783,-76.962226
No Injury,39.19829333,-77.24474833
No Injury,39.022564,-77.10303367
No Injury,39.20872167,-77.24735383
No Injury,39.05269333,-76.95279833
No Injury,39.02954606,-77.13213361
No Injury,39.08513817,-76.9472495
No Injury,39.056425,-77.08273267
No Injury,39.120434,-77.225096
No Injury,39.036795,-77.05108
No Injury,39.05663812,-76.94606835
No Injury,39.0933845,-77.07957667
Serious Injury,39.08206283,-77.04703167
No Injury,39.02255867,-77.01167283
No Injury,39.00632,-77.07254
No Injury,39.04635833,-77.11239
No Injury,39.1599978,-77.171977
No Injury,39.12053015,-77.03385105
No Injury,38.99383717,-77.0522685
No Injury,39.170855,-77.26252167
No Injury,39.17042523,-77.17718648
No Injury,39.174115,-77.23749333
No Injury,39.05625874,-77.0825617
No Injury,39.022564,-77.10303367
No Injury,39.0415035,-77.05150837
Minor Injury,39.120434,-77.225096
No Injury,39.07345376,-77.11182417
No Injury,39.05640167,-76.97080833
No Injury,39.0763065,-77.0807513
No Injury,39.042245,-77.07617667
No Injury,39.19935291,-77.24520422
Minor Injury,38.99253283,-76.99153967
No Injury,39.27395667,-77.21512333
No Injury,39.02979333,-77.04764167
No Injury,39.06613684,-77.03297369
No Injury,38.98791333,-76.98781833
No Injury,39.04635833,-77.11239
No Injury,38.96181222,-77.08477532
No Injury,39.19250533,-77.27149317
No Injury,39.16407718,-77.21136274
No Injury,39.10563067,-77.14506683
No Injury,38.998415,-77.03294167
No Injury,39.16734374,-77.2400197
No Injury,39.170855,-77.26252167
Minor Injury,39.120434,-77.225096
No Injury,39.06613684,-77.03297369
No Injury,39.01688633,-77.14757067
No Injury,39.09438333,-77.11918667
Minor Injury,39.07491545,-77.11553743
No Injury,39.052528,-76.9532445
No Injury,38.999605,-77.096885
No Injury,39.04476833,-77.111155
No Injury,39.14581717,-77.219686
No Injury,39.05724464,-77.0766028
No Injury,39.052528,-76.9532445
No Injury,39.05245981,-77.07633357
No Injury,39.036795,-77.05108
No Injury,39.05724464,-77.0766028
No Injury,39.02682533,-77.20416683
Minor Injury,39.15086833,-77.17413167
No Injury,39.06222833,-77.230075
No Injury,39.05637133,-77.08289
No Injury,39.12165,-77.25035333
Minor Injury,39.12060087,-77.19968317
No Injury,39.0322945,-77.0741785
Minor Injury,39.14003617,-77.20471867
No Injury,39.04793167,-77.0701855
No Injury,39.03362667,-77.00325817
No Injury,39.049685,-77.071405
No Injury,39.0415035,-77.05150837
Minor Injury,38.99356333,-77.09617
No Injury,39.06341333,-77.05495
Minor Injury,39.17585167,-77.35919333
Minor Injury,39.190207,-77.26665867
No Injury,39.18577167,-77.26593333
No Injury,38.99580032,-77.02797383
No Injury,39.19829333,-77.24474833
No Injury,39.220195,-77.17506667
Serious Injury,38.99356333,-77.09617
No Injury,39.12379033,-77.17635767
Minor Injury,39.15604075,-77.07134304
No Injury,39.05637133,-77.08289
No Injury,39.170855,-77.26252167
No Injury,39.22221777,-77.2856136
No Injury,39.05269333,-76.95279833
Minor Injury,39.18820167,-77.02436833
Minor Injury,39.057577,-77.07806367
No Injury,39.23265667,-77.20479
No Injury,39.19298333,-77.28038333
Minor Injury,39.0322945,-77.0741785
No Injury,38.99720333,-77.09649167
No Injury,38.99255617,-77.03622683
No Injury,39.07919358,-77.10945546
No Injury,39.042245,-77.07617667
Minor Injury,39.11614783,-76.962226
No Injury,39.00092298,-76.99571029
No Injury,39.04308861,-77.05198767
No Injury,38.98791333,-76.98781833
No Injury,39.23265667,-77.20479
No Injury,39.17765033,-77.271268
No Injury,39.04476833,-77.111155
No Injury,39.02682533,-77.20416683
No Injury,39.12805942,-77.33572368
No Injury,38.9761575,-76.99684583
